REQ_0102,,3.1 Data specifications,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0103,,,The final purpose of the Gemini 8m Telescopes software is the acquisition of astronomical data in digital form in the most efficient way.,,,,,,Context,#subordinate-REQ_0102,,,,,,,,,,
REQ_0104,,,"To achieve this, many other data concerning the telescope and instruments (parameters) and control commands will have to be exchanged between different processing units in order to setup and control telescope and instruments. Additionally, video and voice data are also necessary (for example, field monitors).",,,,,,"Context,Elobaration",#subordinate-REQ_0103,,,,,,,,,,
REQ_0105,,,3.1.1 Control information flow,,,,,,Context,#subordinate-REQ_0102,,,,,,,,,,"Protocol State Machines, Temporal Logic (LTL), Test Requirement Matrix, Sequence Diagrams, 
Cause-Effect Graph, Decision Tables
"
REQ_0106,,,,"Control information must be transferred, typically in the form of commands and replies from users, to telescope and instruments. Replies might contain status information and, in general, data concerning instruments and telescopes, to be stored together with the astronomical data.",,,,,"Action,Constraint",#subordinate-REQ_0105#parallel-REQ_0107#parallel-REQ_0108#parallel-REQ_0109#parallel-REQ_0110#parallel-REQ_0111#parallel-REQ_0112,,,,,,,,,,"Use-Cases & User Stories, Sequence Diagrams, Message Sequence Charts, Protocol State
Machines, Natural Language -> DSL, Test Requirement Matrix"
REQ_0107,,,,"Control information on all controlled variables must be provided by all subsystems on request. No request for information shall produce a delay of control activities or locking, even if the corresponding equipment is not available or faulty.",,,,,"Action,Constraint",#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0108#parallel-REQ_0109#parallel-REQ_0110#parallel-REQ_0111#parallel-REQ_0112,,,,,,,,,,"Decision Tables, Cause-Effect Graph, FSM Path-Based Representation, Protocol State Machines, 
Temporal Logic (LTL), Test Requirement Matrix"
REQ_0108,,,,"Delay times for the exchange of control information must stay within precise time limits to be defined in “General Description” in Chapter 2. One can afford to retransmit commands in case of transmission error or collision, but the protocol has to be predictable in that commands cannot get lost and replies have to come back reliably.",,,,,"Constraint,Context",#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0107#parallel-REQ_0109#parallel-REQ_0110#parallel-REQ_0111#parallel-REQ_0112,~-out of scope reference,,,,,,,,,"Temporal Logic (LTL), Protocol State Machines, Transition Systems (S,T,I), Interface Automata,
 Message Sequence Charts, Test Requirement Matrix
"
REQ_0109,,,,"In a number of cases, synchronization with the Time Reference System at the Gemini 8m Telescopes site is also necessary.",,,,,Condition,#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0107#parallel-REQ_0108#parallel-REQ_0110#parallel-REQ_0111#parallel-REQ_0112,,,,,,,,,,"Sequence Diagrams, Protocol State Machines, Temporal Logic (LTL), Transition Systems (S,T,I), 
Use-Cases & User Stories, Test Requirement Matrix"
REQ_0110,,,,"Access to control parameters, telescope and instrument information for monitoring or other use makes a significant contribution to the control flow, and may be logged at quite high rates for short periods (i.e. up to 200 Hz for some information).",,,,,Action,#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0107#parallel-REQ_0108#parallel-REQ_0109#parallel-REQ_0111#parallel-REQ_0112,,,,,,,,,,"Feature Vectors & Distributions, xUnit Test Cases, Decision Tables, Classification-Tree Method, 
Concolic Testing, Test Requirement Matrix"
REQ_0111,,,,"It is explicitly required that all such information is available to the Gemini 8m Telescopes software and is capable of being available to all users of the Gemini 8m Telescopes, subject only to restrictions with respect to updating. It must also be possible to restrict user access to such information.",,,,,Constraints,#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0107#parallel-REQ_0108#parallel-REQ_0109#parallel-REQ_0110#parallel-REQ_0112,,,,,,,,,,"Decision Tables, Classification-Tree Method, Use-Cases & User Stories, Cause-Effect Graph, 
Financial/Rule Tables, Test Requirement Matrix"
REQ_0112,,,,"In particular also, the meteorological information coming from a weather station should be available centrally.",,,,,Constraint,#subordinate-REQ_0105#parallel-REQ_0106#parallel-REQ_0107#parallel-REQ_0108#parallel-REQ_0109#parallel-REQ_0110#parallel-REQ_0111,,,,,,,,,,"Use-Cases & User Stories, Consumer-Driven Contract, Sequence Diagrams, Interface Automata, 
Natural Language -> DSL, Test Requirement Matrix"
REQ_0113,,,3.1.2 Astronamical data flow,,,,,,Context,#subordinate-REQ_0102,,,,,,,,,,
REQ_0114,,,,3.1.2.1 Data flow,,,,,Context,#subordinate-REQ_0113,,,,,,,,,,
REQ_0115,,,,,"Detector data must be acquired and stored in the most effective way technology will allow; effectiveness should be evaluated in terms of cost, space requirements, longevity, and speed. This shall lead to the definition of a Gemini 8m Telescopes standard, used on all instruments. In general, operational overheads must be kept as low as possible, to maximize actual observing times.",,,,"Action,Constraint,Context",#subordinate-REQ_0114#parallel-REQ_0116#parallel-REQ_0117,,,,,,,,,,
REQ_0116,,,,,"Intermediate storage of raw data in memory on different nodes and in different formats should be kept to a minimum. However, there must be at least two copies - one to secure data as acquired and one to do assessment of data quality on-line (this last copy preferably on removable media).",,,,Constraint,#subordinate-REQ_0114#parallel-REQ_0115#parallel-REQ_0117,,,,,,,,,,
REQ_0117,,,,,The link chosen to transfer data should represent as small a bottleneck as possible for data acquisition.,,,,Constraint,#subordinate-REQ_0114#parallel-REQ_0115#parallel-REQ_0116,,,,,,,,,,
REQ_0118,,,,3.1.2.2 Format of data acquisition,,,,,Context,#subordinate-REQ_0113,,,,,,,,,,
REQ_0119,,,,,"Normally, raw data will be acquired and stored as such for quick look evaluations. There might, however, be cases (for example, infrared detectors) where fast preprocessing is needed and where, therefore, raw data will not be stored as such, but in a preprocessed format.",,,,Context,#subordinate-REQ_0118,,,,,,,,,,
REQ_0120,,,,3.1.2.3 Transport Data Format,,,,,Context,#subordinate-REQ_0113,,,,,,,,,,
REQ_0121,,,,,"Astronomical data will have to be transported between GEMINI and the home institutes of visiting astronomers in FITS format (as defined by NOST 100-1.0, “Definition of the Flexible Image Transport System (FITS)”, NASA Science Office of Standards and Technology).",,,,Constraint,#subordinate-REQ_0120,~-out of scope reference,,,,,,,,,
REQ_0122,,,3.1.3 Other Information Flow,,,,,,Context,#subordinate-REQ_0102,,,,,,,,,,
REQ_0123,,,,"TV data concerning site monitoring and voice need to be capable of being available at all operations facilities. It will be a question of interfacing and bandwidth costs whether such information is actually available at a specific location. It is not a requirement that point to point video be available between Gemini 8m Telescopes operations facilities. It is a requirement that voice connectivity, perhaps point to point, be available on a permanent connection.",,,,,"Constraint,Context",#subordinate-REQ_0122#parallel-REQ_0124,,,,,,,,,,
REQ_0124,,,,"Other astronomical information such as that coming from sky field monitors, autoguider cameras and sky monitoring devices such as cloud and seeing monitors shall also be capable of being available.",,,,,Constraint,#subordinate-REQ_0122#parallel-REQ_0123,,,,,,,,,,
REQ_0125,,3.2 Operation,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0126,,,3.2.1 Operation Levels,,,,,,Context,#subordinate-REQ_0125,,,,,,,,,,
REQ_0127,,,,"Operation of telescope, instruments and subsystems can be carried out at three different levels. There will be parameters associated with each level of operation which define the status of the system and / or control the system. The specific access by different types of users to particular parameters of the different levels are given in Section 2.5.8 on page 2- 5.",,,,,,,,,,,,,,,,
REQ_0128,,,,3.2.1.1 Observing level,,,,,Context,#subordinate-REQ_0126,,,,,,,,,,
REQ_0129,,,,,"This is the normal operational mode. It allows a certain number of embedded tests, normally at a fairly high level. Monitoring is also done at this level.",,,,,,,,,,,,,,,
REQ_0130,,,,,It is anticipated that all user categories have access to this level.,,,,,,,,,,,,,,,
REQ_0131,,,,3.2.1.2 Maintenance level,,,,,Context,#subordinate-REQ_0126,,,,,,,,,,
REQ_0132,,,,,"This allows maintenance tables (for example, with instrument parameters) to be updated.",,,,,,,,,,,,,,,
REQ_0133,,,,,It is anticipated that the majority of parameters at this level will be accessed by operations and development staff.,,,,,,,,,,,,,,,
REQ_0134,,,,3.2.1.3 Test level,,,,,Context,#subordinate-REQ_0126,,,,,,,,,,
REQ_0135,,,,,This allows the installation and testing of new packages or new releases. Any low level test can be performed in this mode.,,,,,,,,,,,,,,,
REQ_0136,,,,,"It shall be possible to update all non-protected parameter values, i.e. those not used by operations at observing level.",,,,,,,,,,,,,,,
REQ_0137,,,,,Access to this level will be extremely limited.,,,,,,,,,,,,,,,
REQ_0138,,,3.2.2 Privilege and protection levels,,,,,,Context,#subordinate-REQ_0125,,,,,,,,,,
REQ_0139,,,,Privileges and protections are also important parameters to define user operations.,,,,,,,,,,,,,,,,
REQ_0140,,,,3.2.2.1 Privileges,,,,,Context,#subordinate-REQ_0138,,,,,,,,,,
REQ_0141,,,,,"A further subdivision within the levels can be achieved by implementing privileges associated with categories of users or with the location of the user station (local or remote). For example some users might only be allowed monitoring, as a subsystem is in use by someone else.",,,,,,,,,,,,,,,
REQ_0142,,,,3.2.2.2 Protections,,,,,Context,#subordinate-REQ_0138,,,,,,,,,,
REQ_0143,,,,,Protections must also be enforced (see also Security in Section 3.5.6 on page 3- 20) among users and the operational software should indicate clearly to users the current operation level and check the compatibility between subsystems in different modes.,,,,,,,,,,,,,,,
REQ_0144,,,3.2.3 Capacity,,,,,,Context,#subordinate-REQ_0125,,,,,,,,,,
REQ_0145,,,,"The capacity of the system can be expressed in terms of nodes, which is defined as the number of workstations, or in terms of users, which is defined as the sum total of users at all the nodes. The capacity requirements will be expressed in terms of nodes.",,,,,,,,,,,,,,,,
REQ_0146,,,,Each node will have the capability to run at all operation levels.,,,,,,,,,,,,,,,,
REQ_0147,,,,"When the Gemini 8m Telescopes telescope is used in its normal observing mode, there will be a single operator node for the telescope and two data acquisition and instrument control nodes.",,,,,,,,,,,,,,,,
REQ_0148,,,,"Some tests might be run in parallel on instruments that do not have the light beam at that moment, so in principle additional nodes might be working at the same time. The system will provide for one auxiliary data acquisition and instrument control nodes.",,,,,,,,,,,,,,,,
REQ_0149,,,,"In addition, the system must support off-site observing modes. The system will provide for a single off-site data acquisition and instrument control node - to be located at either the Gemini 8m Telescopes Site Support or Base Facility.",,,,,,,,,,,,,,,,
REQ_0150,,,,"One supervisor will monitor the system, and other users might need to monitor the running of observing programs, locally or remotely. The system will provide for a single local monitoring node and a single remote monitoring node.",,,,,,,,,,,,,,,,
REQ_0151,,,,"As a conclusion, the Gemini 8m Telescopes control software shall allow simultaneous operation of up to six active control nodes and up to two more monitoring nodes (one local and one remote) without appreciable degradation of performance.",,,,,,,,,,,,,,,,
REQ_0152,,,,"In practice the operation and facilities foreseen so far for the Gemini 8m Telescopes will limit this number to a maximum in the order of three active nodes, but the Gemini 8m Telescopes computers and software shall be capable of coping with the load of 10 active nodes, should the case arise.",,,,,,,,,,,,,,,,
REQ_0153,,,3.2.4 Performance criteria,,,,,,Context,#subordinate-REQ_0125,,,,,,,,,,
REQ_0154,,,,This section is intentionally kept at the level of performance criteria rather than response times (found in Section 2.11.2 on page 2- 22). Every command must be acknowledged in a positive or negative way before the occurrence of the corresponding action within given response times.,,,,,,,,,,,,,,,,
REQ_0155,,,3.2.5 Procedures,,,,,,Context,#subordinate-REQ_0125,,,,,,,,,,
REQ_0156,,,,There must be automatic procedures to implement startup and shutdown of the telescope and instruments. These must allow startup and shutdown of instruments independently of the telescope and without affecting the telescope operation.,,,,,,,,,,,,,,,,
REQ_0157,,,,"Reconfiguration procedures must exist, to change the observing environment.",,,,,,,,,,,,,,,,
REQ_0158,,,,"The definition of the observing environments must be dynamic, i.e. feasible during operations without the need to restart everything. The same applies to the related light path.",,,,,,,,,,,,,,,,
REQ_0159,,,,"Operations staff have privileges to change the environment, meaning selecting a suitable combination of instruments.",,,,,,,,,,,,,,,,
REQ_0160,,,,The operational software should know which subsystems are installed and operational at any given time.,,,,,,,,,,,,,,,,
REQ_0161,,3.3 External interface requirements,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0162,,,3.3.1 User Interfaces (UIF),,,,,,Context,#subordinate-REQ_0161,,,,,,,,,,
REQ_0163,,,,"The user interface defines the way users see the Gemini 8m Telescopes system. Given the large number of instruments, there can be many different stations which are active at the same time. It is essential for operational and maintenance reasons that, in spite of the obvious differences of the setups and commands available, the same philosophy is applied throughout. This calls for a homogeneous user interface, which can be achieved only by applying the same user interface tools to the whole project, providing the Gemini 8m Telescopes user interface's ‘look and feel’.",,,,,,,,,,,,,,,,
REQ_0164,,,,"The user interface should not be seen as a package linked to a specific computer. Given the requirement to be able to access the Gemini 8m Telescopes from several points, the user interface should rather be seen as a package to be callable from a large number of stations, depending on where a user is. It should also be network transparent so that it does not matter where it is being run.",,,,,,,,,,,,,,,,
REQ_0165,,,,"The user interface tools shall be based on standards, defined in Section 4.2.5 on page 4- 7, which will be portable across different computer hardware platforms (Portable User Interface Toolkit). The intent of a portability requirement is to facilitate migrating existing and future Gemini systems to different hardware as the need arises. It is the current intent to limit the selection of computer hardware platforms to as few as is practical.",,,,,,,,,,,,,,,,
REQ_0166,,,3.3.2 Hardware interfaces,,,,,,Context,#subordinate-REQ_0161,,,,,,,,,,
REQ_0167,,,,Main processor computer hardware requirements will be defined in the Hardware constraints (see Section 3.4.2 on page 3- 12).,,,,,,,,,,,,,,,,
REQ_0168,,,,"This section deals instead with external hardware interfaces, namely the ones from the microprocessors to the control electronics. The definition of these terms is as follows:",,,,,,,,,,,,,,,,
REQ_0169,,,,,•main processors - these are the computers with which the user interacts,,,,,,,,,,,,,,,
REQ_0170,,,,,•control electronics - these are the computers controlling the instruments,,,,,,,,,,,,,,,
REQ_0171,,,,,"•microprocessors - these are computers embedded in the instrument (for instance a DSP or transputer required for array control functions, or special purpose controllers for the primary mirror support actuators).",,,,,,,,,,,,,,,
REQ_0172,,,,"Standard interfaces to the control electronics shall be available, in the form of:",,,,,,,,,,,,,,,,
REQ_0173,,,,,•standard bus systems,,,,,,,,,,,,,,,
REQ_0174,,,,,•a standard set of interface cards to be used on all the subsystems and instruments,,,,,,,,,,,,,,,
REQ_0175,,,,,•a standard software skeleton running on the control electronics,,,,,,,,,,,,,,,
REQ_0176,,,,"The existence of hardware standards is clearly essential for maintenance and repairs. It is also essential to avoid software duplication, and to simplify the Gemini 8m Telescopes software. Microprocessor software in particular tends to contain hardware specific software, though one should try to keep it as hardware independent as possible, isolating different software layers.",,,,,,,,,,,,,,,,
REQ_0177,,,,The standard software must be adequate for the real-time requirements and must offer drivers to the standard electronics to be used on all the Gemini 8m Telescopes software subsystems and instruments.,,,,,,,,,,,,,,,,
REQ_0178,,,,Links between electronics interfaces and main processors must meet the requirements imposed by the data specifications (see Section 3.1 on page 3- 1).,,,,,,,,,,,,,,,,
REQ_0179,,,3.3.3 Software interfaces,,,,,,Context,#subordinate-REQ_0161,,,,,,,,,,
REQ_0180,,,,"The Gemini 8m Telescopes software covers all aspects of control and data acquisition related to the telescope, instruments, and auxiliary instrumentation.",,,,,,,,,,,,,,,,
REQ_0181,,,,"It also covers all the operational aspects of the Gemini 8m Telescopes, including on-line scheduling and rescheduling.",,,,,,,,,,,,,,,,
REQ_0182,,,,"There is also software which, although it will be interfaced to the Gemini 8m Telescopes, is referred to as external. The external software consists of:",,,,,,,,,,,,,,,,
REQ_0183,,,,,•commercial software integrated into the Gemini 8m Telescopes software (e.g. DBMS),,,,,,,,,,,,,,,
REQ_0184,,,,,"•preexisting software used in the Gemini 8m Telescopes (e.g. image processing systems, star catalogues)",,,,,,,,,,,,,,,
REQ_0185,,,,,•software associated with visitor instrumentation,,,,,,,,,,,,,,,
REQ_0186,,,,,"•embedded software dedicated to hardware control, but not communicating on-line with the other Gemini 8m Telescopes software (in general this would be microprocessor code)",,,,,,,,,,,,,,,
REQ_0187,,,,The Gemini 8m Telescopes software must interface to the external software and clearly the interfaces are fully part of the Gemini 8m Telescopes software.,,,,,,,,,,,,,,,,
REQ_0188,,,,3.3.3.1 on-line image processing interfaces,,,,,Context,#subordinate-REQ_0179,,,,,,,,,,
REQ_0189,,,,,"In order to make efficient use of the telescope, to support different observing modes, and to support the versatility requirements, some form of on-line image (or pixel) quick-look analysis is required. The following statements are proposed:",,,,,,,,,,,,,,,
REQ_0190,,,,,"“It shall be possible to monitor the quality (image quality, spectral resolution, signal to noise, etc.) of the astronomical data as it comes in.",,,,,,,,,,,,,,,
REQ_0191,,,,,"Standard reduction procedures should be available for basic on-line calibrations of the observed data. Ultimately, one would like to have fully reduced and calibrated data at the end of the observations. Advanced pipeline procedures might make this feasible, at least for observations of a standard nature.”",,,,,,,,,,,,,,,
REQ_0192,,,,,The above statements define the goal of quick-look analysis for the Gemini 8m Telescopes.,,,,,,,,,,,,,,,
REQ_0193,,,,,"Quick-look data processing should be provided on the Gemini 8m Telescopes, with procedures suitable for fast on-line data preprocessing. A prerequisite for this is that acquired data are made available as directly as possible in a common format, and that all additional data related to an exposure and logging information are made available on-line at the same time.",,,,,,,,,,,,,,,
REQ_0194,,,,,"Quick-look should be usable within exposure sequences to provide results and feedback parameters to the control software in a programmed way, without the need for manual intervention. This document does not try to be specific about the requirements for Quick-look other than that it should be synchronous.",,,,,,,,,,,,,,,
REQ_0195,,,,,"Near-line processing should be available for simple data reductions required for data integrity validation (i.e. remove instrument and observatory effects so the observer can make decisions about further observing actions). This data reduction proceeds sequentially through requests, but asynchronously from data acquistion. In particular, data acquisition takes precedence over near-line data reduction.",,,,,,,,,,,,,,,
REQ_0196,,,,,"Off-line pixel processing for full data reduction should also exist at the Gemini 8m Telescopes site, but does not have any interface to the Gemini 8m Telescopes software. The Astronomical communities have made considerable investments in image processing software, and therefore, compatibility with and adaptations to these packages must be sought.",,,,,,,,,,,,,,,
REQ_0197,,,,,"It should also be noted that some Gemini 8m Telescopes subsystems, such as adaptive optics, may require their own special on-line pixel processing software, which is better defined in the requirements for those subsystems. This is largely due to the difficulty of applying on-line the same algorithms used for full off-line reductions — in general due to the time critical nature of the image processing needs.",,,,,,,,,,,,,,,
REQ_0198,,,,,"The same situation might also occur with other instruments, where specific observer support software has to be foreseen for on-line use.",,,,,,,,,,,,,,,
REQ_0199,,,,,"In all these cases the specific on-line (quick-look) software development shall be seen as a subset of the development for the off-line data reduction system, to avoid as far as possible duplication of development effort.",,,,,,,,,,,,,,,
REQ_0200,,,,3.3.3.2 on-line access to catalogues and previous data,,,,,Context,#subordinate-REQ_0179,,,,,,,,,,
REQ_0201,,,,,The output format of the Gemini 8m Telescopes data must be compatible with the GEMINI archive requirements.,,,,,,,,,,,,,,,
REQ_0202,,,,,"As comparisons with previous data might be of great value and affect the actual observing program, on-line interactive access to the data archiving system should exist, so that access to this database is possible for Gemini 8m Telescopes users.",,,,,,,,,,,,,,,
REQ_0203,,,,,"The specific types of data available; flat fields, calibrations, science exposures, etc.; the amount of a specific exposure available; header only, averaged exposure, complete raw data set; and the time frame within which such data will be made available; same night, weekly, after proprietary period; will be established by the Gemini Archiving Requirements.",,,,,,,,,,,,,,,
REQ_0204,,,,,"Computer access to star catalogues is also required, so that an automatic selection of candidate guide and standard stars can be made.",,,,,,,,,,,,,,,
REQ_0205,,,,3.3.3.3 Access to other packages,,,,,Context,#subordinate-REQ_0179,,,,,,,,,,
REQ_0206,,,,,The Gemini 8m Telescopes software must be able to interface with all commercial software packages available on the Gemini 8m Telescopes and integrated into the Gemini 8m Telescopes operation.,,,,,,,,,,,,,,,
REQ_0207,,,,,"A relevant example of such a package is a general database management system (DBMS), where operational information such as schedules, logs, problem reports and maintenance information related to various pieces of equipment should be kept.",,,,,,,,,,,,,,,
REQ_0208,,,3.3.4 Communication interfaces,,,,,,Context,#subordinate-REQ_0161,,,,,,,,,,
REQ_0209,,,,"Being in itself a distributed telescope system and having a large number of instruments, the Gemini 8m Telescopes system has internal communication needs.",,,,,,,,,,,,,,,,
REQ_0210,,,,3.3.4.1 Local Area Network(LAN),,,,,Context,#subordinate-REQ_0208,,,,,,,,,,
REQ_0211,,,,,"The LAN shall support the majority of the Gemini 8m Telescopes system internal communication needs. This LAN must be capable of dealing both with the data bandwidths required (at peak and on average) and with the required response times and synchronization needs. This LAN shall be supplemented with a Local Time Bus, for distribution of absolute and relative time signals, and both a digital reflective memory bus and an analog event-based bus, for distribution of signals with requirements not satisfied by a LAN.",,,,,,,,,,,,,,,
REQ_0212,,,,,"Independently of the physical layout of such a network, its functional requirements can be split into several categories:",,,,,,,,,,,,,,,
REQ_0213,,,,,,"•Local coordination and synchronization needs within a subsystem (for example, coordination of active support system for primary mirror, bi-directional traffic of commands/replies). This layer could be considered as internal to a given subsystem or instrument, but as more than one subsystem might need it, one should aim for a unique solution at the hardware and software level.",,,,,,,,,,,,,,
REQ_0214,,,,,,"•Global synchronization needs, such as the universal time synchronization requirement. The required accuracy will be defined in Section 2.9 on page 2- 19.",,,,,,,,,,,,,,
REQ_0215,,,,,,"•Exchange of control information, in the form of commands and status information. (Bi-directional traffic) (see also Section 3.1.1 on page 3- 1).",,,,,,,,,,,,,,
REQ_0216,,,,,,•Collection and transfer (for archiving or remote access) of raw astronomical data. The capacity will be defined in Section 2.9 on page 2- 19(see also Section 3.1.2 on page 3- 2).,,,,,,,,,,,,,,
REQ_0217,,,,,,•Access from Wide Area Network (WAN) for remote diagnostics and monitoring from operations facilities (Bi-directional traffic).,,,,,,,,,,,,,,
REQ_0218,,,,,No distinction is made here between WAN and point to point links as there shall be no difference in the software between the two cases. However the system architecture will be designed so as to minimize the communication load placed on peer and higher level networks.,,,,,,,,,,,,,,,
REQ_0219,,,,,Control data and astronomical data have already been defined in the Data specifications (see Section 3.1 on page 3- 1). The reason for repeating them here is to have a complete view of the required network functionality.,,,,,,,,,,,,,,,
REQ_0220,,,,,"To eliminate conceptual access problems, while coping with different bandwidths, LAN and WAN interfaces shall be homogeneous and shall be based on standards which allow migration on different media, should they become required during the Gemini 8m Telescopes project life.",,,,,,,,,,,,,,,
REQ_0221,,,,,"For maintenance reasons and hardware independence, a clear hierarchical model must be implemented, supporting separation of logical and physical layers, e.g. ISO/OSI model. It is recognized that this hierarchy may need to be violated for (in general) performance reasons. This results in point-to-point connections between peer systems or direct connections bypassing the hierarchy.",,,,,,,,,,,,,,,
REQ_0222,,,,,"Network redundancy should also be considered in the design phase as a way to increase reliability and security, in particular for control information.",,,,,,,,,,,,,,,
REQ_0223,,,,,"Due to the uncertain future of the Internet, only non-essential tasks may employ it. All essential tasks, not including remote observing, must take place on resources controlled by the project (such as leased lines).",,,,,,,,,,,,,,,
REQ_0224,,,,,Violation of the hierarchical nature of the system can lead to testing and maintenance problems. The use of these features must be limited and constrained by the following guidelines:,,,,,,,,,,,,,,,
REQ_0225,,,,,,A.Peer-to-peer connectivity should only be used to overcome a demonstrated performance problem.,,,,,,,,,,,,,,
REQ_0226,,,,,,"B.Bypassing the hierarchy (connected between grandmother and granddaughter with no path through the mother) should only be used for transmission of status information or bulk data, not control flow.",,,,,,,,,,,,,,
REQ_0227,,3.4 General Constraints,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0228,,,3.4.1 User constraints,,,,,,Context,#subordinate-REQ_0227,,,,,,,,,,
REQ_0229,,,,"It is envisaged that observing astronomers who have travelled to the Gemini 8m Telescopes site will make use of the Gemini 8m Telescopes control room facilities. This will allow centralized support and coordination of their operations, providing both operations support for individual instruments and supervision for all of them.",,,,,,,,,,,,,,,,
REQ_0230,,,,"However, even at the Gemini 8m Telescopes site there will be users (e.g. software development and maintenance staff) installing or enhancing other parts of the system, possibly working directly at the telescope.",,,,,,,,,,,,,,,,
REQ_0231,,,,"Finally, in the case of remote operations, other users (e.g. support staff) might be on Cerro Tololo or in Hilo.",,,,,,,,,,,,,,,,
REQ_0232,,,,"To allow coordination both locally at the Gemini 8m Telescopes site between the various users and with remote users, the software shall support access to the system from any user station. It will then be an operational decision, implying privileges and priorities for the various categories of users, and definition of what a given user can actually do.",,,,,,,,,,,,,,,,
REQ_0233,,,,"Access from any user station will make user stations in principle identical and software configurable as the user station of this or that subsystem. This should greatly simplify the coordination problem posed by the large number of simultaneous users (as already described in the Capacity requirements, Section 3.2.2).",,,,,,,,,,,,,,,,
REQ_0234,,,3.4.2 Hardware constraints,,,,,,Context,#subordinate-REQ_0227,,,,,,,,,,
REQ_0235,,,,There are a number of constraints for the Gemini 8m Telescopes computer hardware. Although some of these constraints may appear redundant the project recognizes that:,,,,,,,,,,,,,,,,
REQ_0236,,,,,•during the next 5 to 10 years new hardware will be available with features and costs that could benefit the project,,,,,,,,,,,,,,,
REQ_0237,,,,,•the hardware chosen as the standard at this point of time may be no longer available at some point in the future,,,,,,,,,,,,,,,
REQ_0238,,,,,"•the cost of maintaining an existing hardware standard, even if available, may exceed the costs of adopting a new hardware standard",,,,,,,,,,,,,,,
REQ_0239,,,,These constraints recognize that the majority of the expense in changing hardware standards is the cost of the software. Particular constraints are:,,,,,,,,,,,,,,,,
REQ_0240,,,,,"A.Computers used at the Gemini 8m Telescopes site, particularly in the test phase when they are outside the control room and near the subsystem under test, shall be checked against altitude and humidity specifications for the Gemini 8m Telescopes site (see also [EDS] in Section 1.3).",,,,,,,,,,,,,,,
REQ_0241,,,,,"B.Computer hardware must be able to run the Gemini 8m Telescopes software environment (operating systems, Gemini 8m Telescopes software) and provide compatibility in data format (identical internal data representation).",,,,,,,,,,,,,,,
REQ_0242,,,,,C.Common development and implementation tools must be both available and supported,,,,,,,,,,,,,,,
REQ_0243,,,,,D.Identical network access must be supported,,,,,,,,,,,,,,,
REQ_0244,,,,,"E.Local processing power must be such that telescope and instrument control does not represent a significant overhead in the whole process of executing an observing program (the overhead, if any, should be limited by the time it takes for physical devices to act)",,,,,,,,,,,,,,,
REQ_0245,,,,,"F.The choice of a scalable hardware architecture with computers at various performance levels should solve the problem of adequate on-line data assessment, as the amount of this activity is very variable and dependent upon the kind of detector and method used.",,,,,,,,,,,,,,,
REQ_0246,,,,,"G.Due to the limited bandwidths which may be available remotely, there will be constraints on the functionality of remote operations and access.",,,,,,,,,,,,,,,
REQ_0247,,,,"Depending on funding, it is probably reasonable here to make a minimum and a desirable specification. The minimum situation could also coincide with what is needed in the test period before coming to full remote operation.",,,,,,,,,,,,,,,,
REQ_0248,,,,"In any case, remote operation must include remote monitoring from the Gemini 8m Telescopes base facilities, together with access tools for diagnostic and test use. It should be a goal to support remote observing from the Gemini 8m Telescopes base facilities.",,,,,,,,,,,,,,,,
REQ_0249,,,3.4.3 software constraints,,,,,,Context,#subordinate-REQ_0227,,,,,,,,,,
REQ_0250,,,,Some of the general requirements which have a direct effect on the software are here explicitly transformed into software constraints.,,,,,,,,,,,,,,,,
REQ_0251,,,,These are:,,,,,,,,,,,,,,,,
REQ_0252,,,,,A.Individual instruments must be able to run fully independently.,,,,,,,,,,,,,,,
REQ_0253,,,,,B.Telescope software at the two telescopes must be maintained to be identical in the upper layers (even if hardware should differ).,,,,,,,,,,,,,,,
REQ_0254,,,,,"C.Additions of new instruments should aim, as a goal, at introducing no modification to already operational parts. Modifications should be confined to the operational procedures and should not affect the bulk of the existing software.",,,,,,,,,,,,,,,
REQ_0255,,,,,D.Switching to different configurations must be possible at any time with appropriate procedures.,,,,,,,,,,,,,,,
REQ_0256,,,,,E.There must be easy procedures to reconfigure the system when subsystems are modified or removed.,,,,,,,,,,,,,,,
REQ_0257,,,,,"F.The number of main packages of software must be kept to a minimum to facilitate maintenance, but compatibly with the need to have the right degree of modularity.",,,,,,,,,,,,,,,
REQ_0258,,,,,G.Commercial and public domain packages should be used whenever possible.,,,,,,,,,,,,,,,
REQ_0259,,,,,H.Existing software packages should be reused wherever possible.,,,,,,,,,,,,,,,
REQ_0260,,,,,I.Existing software expertise should be consulted whenever possible.,,,,,,,,,,,,,,,
REQ_0261,,,,,"J.All software which does not directly control specific hardware must be written as machine independent, portable code. Even for microprocessor software, the software should be hardware independent, to allow a later choice of the target microprocessors.",,,,,,,,,,,,,,,
